WARNING - METER - No observers have been added to this run
INFO - METER - Running command 'main'
INFO - METER - Started
/home/crk/miniconda3/envs/ExAi/lib/python3.10/site-packages/huggingface_hub/file_download.py:1142: FutureWarning: `resume_download` is deprecated and will be removed in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
Some weights of RobertaModel were not initialized from the model checkpoint at roberta-base and are newly initialized: ['roberta.pooler.dense.bias', 'roberta.pooler.dense.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
HEREEEE
Load 3303 data from split(s) valid.
Load 3303 data from split(s) valid.

  0%|          | 0/3303 [00:00<?, ?it/s]/home/crk/miniconda3/envs/ExAi/lib/python3.10/site-packages/transformers/modeling_utils.py:881: FutureWarning: The `device` argument is deprecated and will be removed in v5 of Transformers.
  warnings.warn(

Text+: 0.0 | Text-: 0.0 | Image+: 100.0 | Image-: 100.0:   0%|          | 0/3303 [00:04<?, ?it/s]
Text+: 0.0 | Text-: 0.0 | Image+: 100.0 | Image-: 100.0:   0%|          | 1/3303 [00:05<4:49:09,  5.25s/it]
Text+: 0.0 | Text-: 0.0 | Image+: 50.0 | Image-: 50.0:   0%|          | 1/3303 [00:09<4:49:09,  5.25s/it]  
Text+: 0.0 | Text-: 0.0 | Image+: 50.0 | Image-: 50.0:   0%|          | 2/3303 [00:10<4:35:45,  5.01s/it]
Text+: 0.0 | Text-: 0.0 | Image+: 33.33 | Image-: 33.33:   0%|          | 2/3303 [00:14<4:35:45,  5.01s/it]
Text+: 0.0 | Text-: 0.0 | Image+: 33.33 | Image-: 33.33:   0%|          | 3/3303 [00:14<4:30:23,  4.92s/it]
Text+: 0.0 | Text-: 0.0 | Image+: 50.0 | Image-: 50.0:   0%|          | 3/3303 [00:19<4:30:23,  4.92s/it]  
Text+: 0.0 | Text-: 0.0 | Image+: 50.0 | Image-: 50.0:   0%|          | 4/3303 [00:19<4:26:50,  4.85s/it]
Text+: 0.0 | Text-: 0.0 | Image+: 40.0 | Image-: 40.0:   0%|          | 4/3303 [00:24<4:26:50,  4.85s/it]
Text+: 0.0 | Text-: 0.0 | Image+: 40.0 | Image-: 40.0:   0%|          | 5/3303 [00:24<4:25:00,  4.82s/it]
Text+: 5.0 | Text-: 5.0 | Image+: 50.0 | Image-: 50.0:   0%|          | 5/3303 [00:28<4:25:00,  4.82s/it]
Text+: 5.0 | Text-: 5.0 | Image+: 50.0 | Image-: 50.0:   0%|          | 6/3303 [00:29<4:26:28,  4.85s/it]
Text+: 4.29 | Text-: 4.29 | Image+: 57.14 | Image-: 57.14:   0%|          | 6/3303 [00:33<4:26:28,  4.85s/it]
Text+: 6.86 | Text-: 6.86 | Image+: 35.7 | Image-: 35.7:   3%|▎         | 85/3303 [06:45<4:16:14,  4.78s/it]  
Text+: 6.86 | Text-: 6.86 | Image+: 35.7 | Image-: 35.7:   3%|▎         | 86/3303 [06:46<4:18:50,  4.83s/it]
Text+: 6.78 | Text-: 6.78 | Image+: 36.44 | Image-: 36.44:   3%|▎         | 86/3303 [06:50<4:18:50,  4.83s/it]
Text+: 6.78 | Text-: 6.78 | Image+: 36.44 | Image-: 36.44:   3%|▎         | 87/3303 [06:51<4:20:03,  4.85s/it]
Text+: 6.7 | Text-: 6.7 | Image+: 37.16 | Image-: 37.16:   3%|▎         | 87/3303 [06:55<4:20:03,  4.85s/it]  
Text+: 6.7 | Text-: 6.7 | Image+: 37.16 | Image-: 37.16:   3%|▎         | 88/3303 [06:55<4:18:04,  4.82s/it]
Text+: 6.63 | Text-: 6.63 | Image+: 37.87 | Image-: 37.87:   3%|▎         | 88/3303 [07:00<4:18:04,  4.82s/it]
Text+: 6.63 | Text-: 6.63 | Image+: 37.87 | Image-: 37.87:   3%|▎         | 89/3303 [07:00<4:17:31,  4.81s/it]
Text+: 6.56 | Text-: 6.56 | Image+: 38.56 | Image-: 38.56:   3%|▎         | 89/3303 [07:05<4:17:31,  4.81s/it]
Text+: 6.56 | Text-: 6.56 | Image+: 38.56 | Image-: 38.56:   3%|▎         | 90/3303 [07:05<4:17:04,  4.80s/it]
Text+: 6.48 | Text-: 6.48 | Image+: 38.13 | Image-: 38.13:   3%|▎         | 90/3303 [07:09<4:17:04,  4.80s/it]
Text+: 6.48 | Text-: 6.48 | Image+: 38.13 | Image-: 38.13:   3%|▎         | 91/3303 [07:10<4:15:40,  4.78s/it]
Text+: 6.41 | Text-: 6.41 | Image+: 38.8 | Image-: 38.8:   3%|▎         | 91/3303 [07:14<4:15:40,  4.78s/it]  
Text+: 6.41 | Text-: 6.41 | Image+: 38.8 | Image-: 38.8:   3%|▎         | 92/3303 [07:14<4:14:56,  4.76s/it]
Text+: 6.34 | Text-: 6.34 | Image+: 39.46 | Image-: 39.46:   3%|▎         | 92/3303 [07:19<4:14:56,  4.76s/it]
Text+: 6.34 | Text-: 6.34 | Image+: 39.46 | Image-: 39.46:   3%|▎         | 93/3303 [07:19<4:15:34,  4.78s/it]
Text+: 6.28 | Text-: 6.28 | Image+: 39.04 | Image-: 39.04:   3%|▎         | 93/3303 [07:24<4:15:34,  4.78s/it]
Text+: 6.28 | Text-: 6.28 | Image+: 39.04 | Image-: 39.04:   3%|▎         | 94/3303 [07:24<4:14:37,  4.76s/it]
Text+: 6.21 | Text-: 6.21 | Image+: 39.68 | Image-: 39.68:   3%|▎         | 94/3303 [07:28<4:14:37,  4.76s/it]
Text+: 6.21 | Text-: 6.21 | Image+: 39.68 | Image-: 39.68:   3%|▎         | 95/3303 [07:29<4:14:21,  4.76s/it]
Text+: 6.15 | Text-: 6.15 | Image+: 39.27 | Image-: 39.27:   3%|▎         | 95/3303 [07:33<4:14:21,  4.76s/it]
Text+: 6.15 | Text-: 6.15 | Image+: 39.27 | Image-: 39.27:   3%|▎         | 96/3303 [07:34<4:18:19,  4.83s/it]
Text+: 6.08 | Text-: 6.08 | Image+: 39.9 | Image-: 39.9:   3%|▎         | 96/3303 [07:38<4:18:19,  4.83s/it]  
Text+: 6.08 | Text-: 6.08 | Image+: 39.9 | Image-: 39.9:   3%|▎         | 97/3303 [07:39<4:18:08,  4.83s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 40.51 | Image-: 40.51:   3%|▎         | 97/3303 [07:43<4:18:08,  4.83s/it]
Text+: 6.02 | Text-: 6.02 | Image+: 40.51 | Image-: 40.51:   3%|▎         | 98/3303 [07:43<4:16:56,  4.81s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 40.1 | Image-: 40.1:   3%|▎         | 98/3303 [07:48<4:16:56,  4.81s/it]  
Text+: 5.96 | Text-: 5.96 | Image+: 40.1 | Image-: 40.1:   3%|▎         | 99/3303 [07:48<4:17:27,  4.82s/it]
Text+: 5.9 | Text-: 5.9 | Image+: 39.7 | Image-: 39.7:   3%|▎         | 99/3303 [07:53<4:17:27,  4.82s/it]  
Text+: 5.9 | Text-: 5.9 | Image+: 39.7 | Image-: 39.7:   3%|▎         | 100/3303 [07:53<4:16:52,  4.81s/it]
Text+: 5.84 | Text-: 5.84 | Image+: 40.3 | Image-: 40.3:   3%|▎         | 100/3303 [07:57<4:16:52,  4.81s/it]
Text+: 5.84 | Text-: 5.84 | Image+: 40.3 | Image-: 40.3:   3%|▎         | 101/3303 [07:57<4:13:05,  4.74s/it]
Text+: 5.78 | Text-: 5.78 | Image+: 40.88 | Image-: 40.88:   3%|▎         | 101/3303 [08:02<4:13:05,  4.74s/it]
Text+: 5.78 | Text-: 5.78 | Image+: 40.88 | Image-: 40.88:   3%|▎         | 102/3303 [08:02<4:10:58,  4.70s/it]
Text+: 5.73 | Text-: 5.73 | Image+: 40.49 | Image-: 40.49:   3%|▎         | 102/3303 [08:06<4:10:58,  4.70s/it]
Text+: 5.73 | Text-: 5.73 | Image+: 40.49 | Image-: 40.49:   3%|▎         | 103/3303 [08:07<4:11:32,  4.72s/it]
Text+: 6.63 | Text-: 6.63 | Image+: 40.1 | Image-: 40.1:   3%|▎         | 103/3303 [08:11<4:11:32,  4.72s/it]  
Text+: 6.63 | Text-: 6.63 | Image+: 40.1 | Image-: 40.1:   3%|▎         | 104/3303 [08:12<4:12:00,  4.73s/it]
Text+: 6.57 | Text-: 6.57 | Image+: 39.71 | Image-: 39.71:   3%|▎         | 104/3303 [08:16<4:12:00,  4.73s/it]
Text+: 6.57 | Text-: 6.57 | Image+: 39.71 | Image-: 39.71:   3%|▎         | 105/3303 [08:16<4:13:59,  4.77s/it]
Text+: 6.51 | Text-: 6.51 | Image+: 39.91 | Image-: 39.91:   3%|▎         | 105/3303 [08:21<4:13:59,  4.77s/it]
Text+: 6.51 | Text-: 6.51 | Image+: 39.91 | Image-: 39.91:   3%|▎         | 106/3303 [08:21<4:15:00,  4.79s/it]
Text+: 6.45 | Text-: 6.45 | Image+: 39.53 | Image-: 39.53:   3%|▎         | 106/3303 [08:26<4:15:00,  4.79s/it]
Text+: 6.45 | Text-: 6.45 | Image+: 39.53 | Image-: 39.53:   3%|▎         | 107/3303 [08:26<4:14:53,  4.79s/it]
Text+: 6.39 | Text-: 6.39 | Image+: 39.72 | Image-: 39.72:   3%|▎         | 107/3303 [08:30<4:14:53,  4.79s/it]
Text+: 6.39 | Text-: 6.39 | Image+: 39.72 | Image-: 39.72:   3%|▎         | 108/3303 [08:31<4:13:32,  4.76s/it]
Text+: 6.33 | Text-: 6.33 | Image+: 39.36 | Image-: 39.36:   3%|▎         | 108/3303 [08:35<4:13:32,  4.76s/it]
Text+: 6.33 | Text-: 6.33 | Image+: 39.36 | Image-: 39.36:   3%|▎         | 109/3303 [08:35<4:11:07,  4.72s/it]
Text+: 6.27 | Text-: 6.27 | Image+: 39.0 | Image-: 39.0:   3%|▎         | 109/3303 [08:40<4:11:07,  4.72s/it]  
Text+: 6.27 | Text-: 6.27 | Image+: 39.0 | Image-: 39.0:   3%|▎         | 110/3303 [08:40<4:10:56,  4.72s/it]
Text+: 6.49 | Text-: 6.49 | Image+: 38.65 | Image-: 38.65:   3%|▎         | 110/3303 [08:44<4:10:56,  4.72s/it]
Text+: 6.49 | Text-: 6.49 | Image+: 38.65 | Image-: 38.65:   3%|▎         | 111/3303 [08:45<4:09:42,  4.69s/it]
Text+: 6.43 | Text-: 6.43 | Image+: 38.3 | Image-: 38.3:   3%|▎         | 111/3303 [08:49<4:09:42,  4.69s/it]  
Text+: 6.43 | Text-: 6.43 | Image+: 38.3 | Image-: 38.3:   3%|▎         | 112/3303 [08:49<4:08:45,  4.68s/it]
Text+: 7.26 | Text-: 7.26 | Image+: 37.96 | Image-: 37.96:   3%|▎         | 112/3303 [08:54<4:08:45,  4.68s/it]
Text+: 7.26 | Text-: 7.26 | Image+: 37.96 | Image-: 37.96:   3%|▎         | 113/3303 [08:54<4:11:44,  4.73s/it]
Text+: 7.19 | Text-: 7.19 | Image+: 38.51 | Image-: 38.51:   3%|▎         | 113/3303 [08:59<4:11:44,  4.73s/it]
Text+: 7.19 | Text-: 7.19 | Image+: 38.51 | Image-: 38.51:   3%|▎         | 114/3303 [08:59<4:13:08,  4.76s/it]
Text+: 7.13 | Text-: 7.13 | Image+: 38.17 | Image-: 38.17:   3%|▎         | 114/3303 [09:03<4:13:08,  4.76s/it]
Text+: 7.13 | Text-: 7.13 | Image+: 38.17 | Image-: 38.17:   3%|▎         | 115/3303 [09:04<4:12:15,  4.75s/it]
Text+: 7.07 | Text-: 7.07 | Image+: 38.71 | Image-: 38.71:   3%|▎         | 115/3303 [09:08<4:12:15,  4.75s/it]
Text+: 7.07 | Text-: 7.07 | Image+: 38.71 | Image-: 38.71:   4%|▎         | 116/3303 [09:09<4:12:12,  4.75s/it]
Text+: 7.01 | Text-: 7.01 | Image+: 38.63 | Image-: 38.63:   4%|▎         | 116/3303 [09:13<4:12:12,  4.75s/it]
Text+: 7.01 | Text-: 7.01 | Image+: 38.63 | Image-: 38.63:   4%|▎         | 117/3303 [09:13<4:11:12,  4.73s/it]
Text+: 6.95 | Text-: 6.95 | Image+: 39.15 | Image-: 39.15:   4%|▎         | 117/3303 [09:18<4:11:12,  4.73s/it]
Text+: 6.95 | Text-: 6.95 | Image+: 39.15 | Image-: 39.15:   4%|▎         | 118/3303 [09:18<4:12:30,  4.76s/it]
Text+: 6.89 | Text-: 6.89 | Image+: 39.66 | Image-: 39.66:   4%|▎         | 118/3303 [09:22<4:12:30,  4.76s/it]
Text+: 6.89 | Text-: 6.89 | Image+: 39.66 | Image-: 39.66:   4%|▎         | 119/3303 [09:23<4:09:49,  4.71s/it]
Text+: 6.83 | Text-: 6.83 | Image+: 40.17 | Image-: 40.17:   4%|▎         | 119/3303 [09:27<4:09:49,  4.71s/it]
Text+: 6.83 | Text-: 6.83 | Image+: 40.17 | Image-: 40.17:   4%|▎         | 120/3303 [09:28<4:11:57,  4.75s/it]
Text+: 6.78 | Text-: 6.78 | Image+: 40.66 | Image-: 40.66:   4%|▎         | 120/3303 [09:32<4:11:57,  4.75s/it]
Text+: 6.78 | Text-: 6.78 | Image+: 40.66 | Image-: 40.66:   4%|▎         | 121/3303 [09:32<4:11:45,  4.75s/it]
Text+: 6.72 | Text-: 6.72 | Image+: 40.57 | Image-: 40.57:   4%|▎         | 121/3303 [09:37<4:11:45,  4.75s/it]
Text+: 6.72 | Text-: 6.72 | Image+: 40.57 | Image-: 40.57:   4%|▎         | 122/3303 [09:37<4:11:16,  4.74s/it]
Text+: 6.67 | Text-: 6.67 | Image+: 41.06 | Image-: 41.06:   4%|▎         | 122/3303 [09:41<4:11:16,  4.74s/it]
Text+: 6.67 | Text-: 6.67 | Image+: 41.06 | Image-: 41.06:   4%|▎         | 123/3303 [09:42<4:13:39,  4.79s/it]
Text+: 6.61 | Text-: 6.61 | Image+: 40.73 | Image-: 40.73:   4%|▎         | 123/3303 [09:46<4:13:39,  4.79s/it]
Text+: 6.61 | Text-: 6.61 | Image+: 40.73 | Image-: 40.73:   4%|▍         | 124/3303 [09:47<4:13:56,  4.79s/it]
Text+: 6.56 | Text-: 6.56 | Image+: 40.4 | Image-: 40.4:   4%|▍         | 124/3303 [09:51<4:13:56,  4.79s/it]  
Text+: 6.56 | Text-: 6.56 | Image+: 40.4 | Image-: 40.4:   4%|▍         | 125/3303 [09:51<4:13:54,  4.79s/it]
Text+: 6.51 | Text-: 6.51 | Image+: 40.08 | Image-: 40.08:   4%|▍         | 125/3303 [09:56<4:13:54,  4.79s/it]
Text+: 6.51 | Text-: 6.51 | Image+: 40.08 | Image-: 40.08:   4%|▍         | 126/3303 [09:56<4:13:52,  4.79s/it]
Text+: 6.46 | Text-: 6.46 | Image+: 39.76 | Image-: 39.76:   4%|▍         | 126/3303 [10:01<4:13:52,  4.79s/it]
Text+: 6.46 | Text-: 6.46 | Image+: 39.76 | Image-: 39.76:   4%|▍         | 127/3303 [10:01<4:12:19,  4.77s/it]
Text+: 6.41 | Text-: 6.41 | Image+: 39.45 | Image-: 39.45:   4%|▍         | 127/3303 [10:05<4:12:19,  4.77s/it]
Text+: 6.41 | Text-: 6.41 | Image+: 39.45 | Image-: 39.45:   4%|▍         | 128/3303 [10:06<4:10:07,  4.73s/it]
Text+: 6.36 | Text-: 6.36 | Image+: 39.15 | Image-: 39.15:   4%|▍         | 128/3303 [10:10<4:10:07,  4.73s/it]
Text+: 6.36 | Text-: 6.36 | Image+: 39.15 | Image-: 39.15:   4%|▍         | 129/3303 [10:10<4:09:55,  4.72s/it]
Text+: 6.31 | Text-: 6.31 | Image+: 39.62 | Image-: 39.62:   4%|▍         | 129/3303 [10:15<4:09:55,  4.72s/it]
Text+: 6.31 | Text-: 6.31 | Image+: 39.62 | Image-: 39.62:   4%|▍         | 130/3303 [10:15<4:10:43,  4.74s/it]
Text+: 6.26 | Text-: 6.26 | Image+: 40.08 | Image-: 40.08:   4%|▍         | 130/3303 [10:19<4:10:43,  4.74s/it]
Text+: 6.26 | Text-: 6.26 | Image+: 40.08 | Image-: 40.08:   4%|▍         | 131/3303 [10:20<4:08:58,  4.71s/it]
Text+: 6.21 | Text-: 6.21 | Image+: 39.77 | Image-: 39.77:   4%|▍         | 131/3303 [10:24<4:08:58,  4.71s/it]
Text+: 6.21 | Text-: 6.21 | Image+: 39.77 | Image-: 39.77:   4%|▍         | 132/3303 [10:24<4:08:29,  4.70s/it]
Text+: 6.17 | Text-: 6.17 | Image+: 40.23 | Image-: 40.23:   4%|▍         | 132/3303 [10:29<4:08:29,  4.70s/it]
Text+: 6.17 | Text-: 6.17 | Image+: 40.23 | Image-: 40.23:   4%|▍         | 133/3303 [10:29<4:09:06,  4.72s/it]
Text+: 6.12 | Text-: 6.12 | Image+: 39.93 | Image-: 39.93:   4%|▍         | 133/3303 [10:34<4:09:06,  4.72s/it]
Text+: 6.12 | Text-: 6.12 | Image+: 39.93 | Image-: 39.93:   4%|▍         | 134/3303 [10:34<4:09:35,  4.73s/it]
Text+: 6.07 | Text-: 6.07 | Image+: 40.37 | Image-: 40.37:   4%|▍         | 134/3303 [10:38<4:09:35,  4.73s/it]
Text+: 6.07 | Text-: 6.07 | Image+: 40.37 | Image-: 40.37:   4%|▍         | 135/3303 [10:39<4:10:30,  4.74s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 40.07 | Image-: 40.07:   4%|▍         | 135/3303 [10:43<4:10:30,  4.74s/it]
Text+: 6.03 | Text-: 6.03 | Image+: 40.07 | Image-: 40.07:   4%|▍         | 136/3303 [10:43<4:09:11,  4.72s/it]
Text+: 6.72 | Text-: 6.72 | Image+: 39.78 | Image-: 39.78:   4%|▍         | 136/3303 [10:48<4:09:11,  4.72s/it]
Text+: 6.72 | Text-: 6.72 | Image+: 39.78 | Image-: 39.78:   4%|▍         | 137/3303 [10:48<4:09:30,  4.73s/it]
Text+: 6.67 | Text-: 6.67 | Image+: 39.49 | Image-: 39.49:   4%|▍         | 137/3303 [10:53<4:09:30,  4.73s/it]
Text+: 6.67 | Text-: 6.67 | Image+: 39.49 | Image-: 39.49:   4%|▍         | 138/3303 [10:53<4:09:03,  4.72s/it]
Text+: 6.62 | Text-: 6.62 | Image+: 39.21 | Image-: 39.21:   4%|▍         | 138/3303 [10:57<4:09:03,  4.72s/it]
Text+: 6.62 | Text-: 6.62 | Image+: 39.21 | Image-: 39.21:   4%|▍         | 139/3303 [10:58<4:08:54,  4.72s/it]
Text+: 6.57 | Text-: 6.57 | Image+: 38.93 | Image-: 38.93:   4%|▍         | 139/3303 [11:02<4:08:54,  4.72s/it]
Text+: 6.57 | Text-: 6.57 | Image+: 38.93 | Image-: 38.93:   4%|▍         | 140/3303 [11:02<4:05:32,  4.66s/it]
Text+: 6.52 | Text-: 6.52 | Image+: 38.65 | Image-: 38.65:   4%|▍         | 140/3303 [11:06<4:05:32,  4.66s/it]
Text+: 6.52 | Text-: 6.52 | Image+: 38.65 | Image-: 38.65:   4%|▍         | 141/3303 [11:07<4:04:23,  4.64s/it]
Text+: 6.48 | Text-: 6.48 | Image+: 38.38 | Image-: 38.38:   4%|▍         | 141/3303 [11:11<4:04:23,  4.64s/it]
Text+: 6.48 | Text-: 6.48 | Image+: 38.38 | Image-: 38.38:   4%|▍         | 142/3303 [11:11<4:04:36,  4.64s/it]
Text+: 6.43 | Text-: 6.43 | Image+: 38.11 | Image-: 38.11:   4%|▍         | 142/3303 [11:16<4:04:36,  4.64s/it]
Text+: 6.43 | Text-: 6.43 | Image+: 38.11 | Image-: 38.11:   4%|▍         | 143/3303 [11:16<4:06:37,  4.68s/it]
Text+: 6.39 | Text-: 6.39 | Image+: 37.85 | Image-: 37.85:   4%|▍         | 143/3303 [11:20<4:06:37,  4.68s/it]
Text+: 6.39 | Text-: 6.39 | Image+: 37.85 | Image-: 37.85:   4%|▍         | 144/3303 [11:21<4:07:04,  4.69s/it]
Text+: 6.34 | Text-: 6.34 | Image+: 37.59 | Image-: 37.59:   4%|▍         | 144/3303 [11:25<4:07:04,  4.69s/it]
Text+: 6.34 | Text-: 6.34 | Image+: 37.59 | Image-: 37.59:   4%|▍         | 145/3303 [11:26<4:08:14,  4.72s/it]
Text+: 6.3 | Text-: 6.3 | Image+: 37.33 | Image-: 37.33:   4%|▍         | 145/3303 [11:30<4:08:14,  4.72s/it]  
Text+: 6.3 | Text-: 6.3 | Image+: 37.33 | Image-: 37.33:   4%|▍         | 146/3303 [11:30<4:08:21,  4.72s/it]
Text+: 6.26 | Text-: 6.26 | Image+: 37.07 | Image-: 37.07:   4%|▍         | 146/3303 [11:35<4:08:21,  4.72s/it]
Text+: 6.26 | Text-: 6.26 | Image+: 37.07 | Image-: 37.07:   4%|▍         | 147/3303 [11:35<4:07:16,  4.70s/it]
Text+: 6.22 | Text-: 6.22 | Image+: 36.82 | Image-: 36.82:   4%|▍         | 147/3303 [11:39<4:07:16,  4.70s/it]
Text+: 6.22 | Text-: 6.22 | Image+: 36.82 | Image-: 36.82:   4%|▍         | 148/3303 [11:39<4:04:45,  4.65s/it]
Text+: 6.17 | Text-: 6.17 | Image+: 37.25 | Image-: 37.25:   4%|▍         | 148/3303 [11:44<4:04:45,  4.65s/it]
Text+: 6.17 | Text-: 6.17 | Image+: 37.25 | Image-: 37.25:   5%|▍         | 149/3303 [11:44<4:05:58,  4.68s/it]
Text+: 6.13 | Text-: 6.13 | Image+: 37.0 | Image-: 37.0:   5%|▍         | 149/3303 [11:49<4:05:58,  4.68s/it]  
Text+: 6.13 | Text-: 6.13 | Image+: 37.0 | Image-: 37.0:   5%|▍         | 150/3303 [11:49<4:05:49,  4.68s/it]
Text+: 6.09 | Text-: 6.09 | Image+: 36.75 | Image-: 36.75:   5%|▍         | 150/3303 [11:53<4:05:49,  4.68s/it]
Text+: 6.09 | Text-: 6.09 | Image+: 36.75 | Image-: 36.75:   5%|▍         | 151/3303 [11:54<4:05:35,  4.67s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 36.51 | Image-: 36.51:   5%|▍         | 151/3303 [11:58<4:05:35,  4.67s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 36.51 | Image-: 36.51:   5%|▍         | 152/3303 [11:58<4:08:11,  4.73s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 36.27 | Image-: 36.27:   5%|▍         | 152/3303 [12:03<4:08:11,  4.73s/it]
Text+: 6.01 | Text-: 6.01 | Image+: 36.27 | Image-: 36.27:   5%|▍         | 153/3303 [12:03<4:09:05,  4.74s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 36.04 | Image-: 36.04:   5%|▍         | 153/3303 [12:08<4:09:05,  4.74s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 36.04 | Image-: 36.04:   5%|▍         | 154/3303 [12:08<4:09:41,  4.76s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 36.0 | Image-: 36.0:   5%|▍         | 154/3303 [12:12<4:09:41,  4.76s/it]  
Text+: 5.94 | Text-: 5.94 | Image+: 36.0 | Image-: 36.0:   5%|▍         | 155/3303 [12:13<4:08:29,  4.74s/it]
Text+: 5.9 | Text-: 5.9 | Image+: 36.41 | Image-: 36.41:   5%|▍         | 155/3303 [12:17<4:08:29,  4.74s/it]
Text+: 5.9 | Text-: 5.9 | Image+: 36.41 | Image-: 36.41:   5%|▍         | 156/3303 [12:17<4:07:22,  4.72s/it]
Text+: 5.86 | Text-: 5.86 | Image+: 36.18 | Image-: 36.18:   5%|▍         | 156/3303 [12:22<4:07:22,  4.72s/it]
Text+: 5.86 | Text-: 5.86 | Image+: 36.18 | Image-: 36.18:   5%|▍         | 157/3303 [12:22<4:08:38,  4.74s/it]
Text+: 5.82 | Text-: 5.82 | Image+: 35.95 | Image-: 35.95:   5%|▍         | 157/3303 [12:27<4:08:38,  4.74s/it]
Text+: 5.82 | Text-: 5.82 | Image+: 35.95 | Image-: 35.95:   5%|▍         | 158/3303 [12:27<4:09:09,  4.75s/it]
Text+: 5.79 | Text-: 5.79 | Image+: 36.35 | Image-: 36.35:   5%|▍         | 158/3303 [12:31<4:09:09,  4.75s/it]
Text+: 5.79 | Text-: 5.79 | Image+: 36.35 | Image-: 36.35:   5%|▍         | 159/3303 [12:32<4:08:21,  4.74s/it]
Text+: 5.75 | Text-: 5.75 | Image+: 36.12 | Image-: 36.12:   5%|▍         | 159/3303 [12:36<4:08:21,  4.74s/it]
Text+: 5.75 | Text-: 5.75 | Image+: 36.12 | Image-: 36.12:   5%|▍         | 160/3303 [12:37<4:11:33,  4.80s/it]
Text+: 5.9 | Text-: 5.9 | Image+: 35.9 | Image-: 35.9:   5%|▍         | 160/3303 [12:41<4:11:33,  4.80s/it]    
Text+: 5.9 | Text-: 5.9 | Image+: 35.9 | Image-: 35.9:   5%|▍         | 161/3303 [12:41<4:09:54,  4.77s/it]
Text+: 5.86 | Text-: 5.86 | Image+: 35.86 | Image-: 35.86:   5%|▍         | 161/3303 [12:46<4:09:54,  4.77s/it]
Text+: 5.86 | Text-: 5.86 | Image+: 35.86 | Image-: 35.86:   5%|▍         | 162/3303 [12:46<4:10:02,  4.78s/it]
Text+: 5.83 | Text-: 5.83 | Image+: 35.64 | Image-: 35.64:   5%|▍         | 162/3303 [12:50<4:10:02,  4.78s/it]
Text+: 5.83 | Text-: 5.83 | Image+: 35.64 | Image-: 35.64:   5%|▍         | 163/3303 [12:51<4:08:53,  4.76s/it]
Text+: 5.79 | Text-: 5.79 | Image+: 36.04 | Image-: 36.04:   5%|▍         | 163/3303 [12:55<4:08:53,  4.76s/it]
Text+: 5.79 | Text-: 5.79 | Image+: 36.04 | Image-: 36.04:   5%|▍         | 164/3303 [12:56<4:10:26,  4.79s/it]
Text+: 5.76 | Text-: 5.76 | Image+: 36.42 | Image-: 36.42:   5%|▍         | 164/3303 [13:00<4:10:26,  4.79s/it]
Text+: 5.76 | Text-: 5.76 | Image+: 36.42 | Image-: 36.42:   5%|▍         | 165/3303 [13:00<4:07:35,  4.73s/it]
Text+: 5.72 | Text-: 5.72 | Image+: 36.81 | Image-: 36.81:   5%|▍         | 165/3303 [13:05<4:07:35,  4.73s/it]
Text+: 5.72 | Text-: 5.72 | Image+: 36.81 | Image-: 36.81:   5%|▌         | 166/3303 [13:05<4:07:13,  4.73s/it]
Text+: 5.69 | Text-: 5.69 | Image+: 36.59 | Image-: 36.59:   5%|▌         | 166/3303 [13:09<4:07:13,  4.73s/it]
Text+: 5.69 | Text-: 5.69 | Image+: 36.59 | Image-: 36.59:   5%|▌         | 167/3303 [13:10<4:08:23,  4.75s/it]
Text+: 5.65 | Text-: 5.65 | Image+: 36.37 | Image-: 36.37:   5%|▌         | 167/3303 [13:14<4:08:23,  4.75s/it]
Text+: 5.65 | Text-: 5.65 | Image+: 36.37 | Image-: 36.37:   5%|▌         | 168/3303 [13:15<4:08:14,  4.75s/it]
Text+: 6.15 | Text-: 6.15 | Image+: 36.15 | Image-: 36.15:   5%|▌         | 168/3303 [13:19<4:08:14,  4.75s/it]
Text+: 6.15 | Text-: 6.15 | Image+: 36.15 | Image-: 36.15:   5%|▌         | 169/3303 [13:19<4:07:00,  4.73s/it]
Text+: 6.12 | Text-: 6.12 | Image+: 35.94 | Image-: 35.94:   5%|▌         | 169/3303 [13:24<4:07:00,  4.73s/it]
Text+: 6.12 | Text-: 6.12 | Image+: 35.94 | Image-: 35.94:   5%|▌         | 170/3303 [13:24<4:08:13,  4.75s/it]
Text+: 6.08 | Text-: 6.08 | Image+: 35.73 | Image-: 35.73:   5%|▌         | 170/3303 [13:28<4:08:13,  4.75s/it]
Text+: 6.08 | Text-: 6.08 | Image+: 35.73 | Image-: 35.73:   5%|▌         | 171/3303 [13:29<4:08:19,  4.76s/it]
Text+: 6.05 | Text-: 6.05 | Image+: 36.1 | Image-: 36.1:   5%|▌         | 171/3303 [13:33<4:08:19,  4.76s/it]  
